Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (GHz),FP16 GFLOPS,FP32 GFLOPS,FP64 GFLOPS,Release Year,Release Month,Type_enc,Vendor_enc,Foundry_Fujitsu,Foundry_GlobalFoundries,Foundry_IBM,Foundry_Intel,Foundry_NEC,Foundry_Renesas,Foundry_Samsung,Foundry_Sony,Foundry_TSMC,Foundry_UMC,Foundry_Unknown,Transistors (million)_log,Die Size (mm^2)_log,TDP (W)_log,FP16 GFLOPS_log,FP32 GFLOPS_log,FP64 GFLOPS_log
130.0,89.0,193.0,69.0,2000.0,,,,2003.0,12.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.248495242049359,5.267858159063328,4.499809670330265,,,
130.0,89.0,193.0,105.0,2000.0,,,,2003.0,9.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.663439094112067,5.267858159063328,4.499809670330265,,,
130.0,89.0,193.0,105.0,2200.0,,,,2003.0,9.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.663439094112067,5.267858159063328,4.499809670330265,,,
130.0,47.0,101.0,63.0,2000.0,,,,2003.0,5.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,4.624972813284271,3.871201010907891,,,
130.0,60.0,171.0,63.0,1667.0,,,,2003.0,9.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,5.147494476813453,4.110873864173311,,,
130.0,60.0,171.0,63.0,1667.0,,,,2003.0,9.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,5.147494476813453,4.110873864173311,,,
130.0,63.0,171.0,63.0,1800.0,,,,2003.0,9.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,5.147494476813453,4.1588830833596715,,,
130.0,63.0,171.0,63.0,1800.0,,,,2003.0,9.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,5.147494476813453,4.1588830833596715,,,
130.0,68.0,171.0,63.0,2000.0,,,,2003.0,9.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,5.147494476813453,4.23410650459726,,,
130.0,68.0,171.0,63.0,2000.0,,,,2003.0,9.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,5.147494476813453,4.23410650459726,,,
130.0,68.0,101.0,63.0,1833.0,,,,2003.0,2.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,4.624972813284271,4.23410650459726,,,
130.0,55.0,101.0,63.0,1833.0,,,,2003.0,2.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,4.624972813284271,4.02535169073515,,,
130.0,68.0,171.0,63.0,2083.0,,,,2003.0,9.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,5.147494476813453,4.23410650459726,,,
130.0,68.0,171.0,63.0,2133.0,,,,2003.0,9.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,5.147494476813453,4.23410650459726,,,
130.0,68.0,101.0,63.0,1917.0,,,,2003.0,9.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,4.624972813284271,4.23410650459726,,,
130.0,68.0,101.0,63.0,2083.0,,,,2003.0,2.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,4.624972813284271,4.23410650459726,,,
130.0,68.0,101.0,63.0,2167.0,,,,2003.0,2.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,4.624972813284271,4.23410650459726,,,
130.0,68.0,101.0,63.0,2100.0,,,,2003.0,5.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,4.624972813284271,4.23410650459726,,,
130.0,68.0,171.0,63.0,2200.0,,,,2003.0,12.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,5.147494476813453,4.23410650459726,,,
130.0,79.0,101.0,63.0,2333.0,,,,2003.0,5.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,4.624972813284271,4.382026634673881,,,
130.0,77.0,101.0,63.0,2200.0,,,,2003.0,5.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,4.624972813284271,4.356708826689592,,,
130.0,25.0,101.0,63.0,1400.0,,,,2003.0,3.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,4.624972813284271,3.258096538021482,,,
130.0,25.0,101.0,63.0,1400.0,,,,2003.0,3.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,4.624972813284271,3.258096538021482,,,
130.0,25.0,101.0,63.0,1533.0,,,,2003.0,6.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,4.624972813284271,3.258096538021482,,,
130.0,35.0,101.0,63.0,1533.0,,,,2003.0,6.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,4.624972813284271,3.58351893845611,,,
130.0,35.0,101.0,63.0,1667.0,,,,2003.0,3.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,4.624972813284271,3.58351893845611,,,
130.0,45.0,101.0,63.0,1800.0,,,,2003.0,3.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,4.624972813284271,3.828641396489095,,,
130.0,35.0,101.0,63.0,1800.0,,,,2003.0,3.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,4.624972813284271,3.58351893845611,,,
130.0,72.0,101.0,63.0,1800.0,,,,2003.0,3.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,4.624972813284271,4.290459441148391,,,
130.0,45.0,101.0,63.0,1862.0,,,,2003.0,3.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,4.624972813284271,3.828641396489095,,,
130.0,35.0,101.0,63.0,1867.0,,,,2003.0,3.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,4.624972813284271,3.58351893845611,,,
130.0,72.0,101.0,63.0,1867.0,,,,2003.0,3.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,4.624972813284271,4.290459441148391,,,
130.0,45.0,101.0,63.0,2000.0,,,,2003.0,3.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,4.624972813284271,3.828641396489095,,,
130.0,72.0,101.0,63.0,2000.0,,,,2003.0,3.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,4.624972813284271,4.290459441148391,,,
130.0,72.0,101.0,63.0,2200.0,,,,2003.0,3.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,4.624972813284271,4.290459441148391,,,
130.0,82.0,193.0,106.0,1800.0,,,,2003.0,8.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.418840607796598,,,
130.0,82.0,193.0,106.0,1800.0,,,,2003.0,8.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.418840607796598,,,
130.0,82.0,193.0,106.0,2000.0,,,,2003.0,8.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.418840607796598,,,
130.0,82.0,193.0,106.0,1400.0,,,,2003.0,9.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.418840607796598,,,
130.0,85.0,193.0,106.0,1400.0,,,,2003.0,6.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.454347296253507,,,
130.0,82.0,193.0,106.0,1600.0,,,,2003.0,9.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.418840607796598,,,
130.0,85.0,193.0,106.0,1600.0,,,,2003.0,6.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.454347296253507,,,
130.0,85.0,193.0,106.0,1800.0,,,,2003.0,6.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.454347296253507,,,
130.0,82.0,193.0,106.0,1800.0,,,,2003.0,9.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.418840607796598,,,
130.0,89.0,193.0,106.0,2000.0,,,,2003.0,9.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.499809670330265,,,
130.0,89.0,193.0,106.0,2200.0,,,,2003.0,11.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.499809670330265,,,
130.0,85.0,193.0,106.0,1400.0,,,,2003.0,4.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.454347296253507,,,
130.0,82.0,193.0,106.0,1400.0,,,,2003.0,8.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.418840607796598,,,
130.0,85.0,193.0,106.0,1600.0,,,,2003.0,4.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.454347296253507,,,
130.0,82.0,193.0,106.0,1600.0,,,,2003.0,8.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.418840607796598,,,
130.0,85.0,193.0,106.0,1800.0,,,,2003.0,4.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.454347296253507,,,
130.0,82.0,193.0,106.0,1800.0,,,,2003.0,8.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.418840607796598,,,
130.0,89.0,193.0,106.0,2000.0,,,,2003.0,8.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.499809670330265,,,
130.0,89.0,193.0,106.0,2200.0,,,,2003.0,11.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.499809670330265,,,
130.0,85.0,193.0,106.0,1400.0,,,,2003.0,6.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.454347296253507,,,
130.0,82.0,193.0,106.0,1400.0,,,,2003.0,9.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.418840607796598,,,
130.0,85.0,193.0,106.0,1600.0,,,,2003.0,6.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.454347296253507,,,
130.0,82.0,193.0,106.0,1600.0,,,,2003.0,9.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.418840607796598,,,
130.0,85.0,193.0,106.0,1800.0,,,,2003.0,6.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.454347296253507,,,
130.0,82.0,193.0,106.0,1800.0,,,,2003.0,9.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.418840607796598,,,
130.0,89.0,193.0,106.0,2000.0,,,,2003.0,9.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.499809670330265,,,
130.0,89.0,193.0,106.0,2200.0,,,,2003.0,11.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.499809670330265,,,
130.0,73.0,146.0,55.0,2300.0,,,,2003.0,3.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.02535169073515,4.990432586778736,4.30406509320417,,,
130.0,73.0,146.0,55.0,2400.0,,,,2003.0,3.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.02535169073515,4.990432586778736,4.30406509320417,,,
130.0,73.0,146.0,55.0,2600.0,,,,2003.0,6.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.02535169073515,4.990432586778736,4.30406509320417,,,
130.0,73.0,146.0,55.0,2700.0,,,,2003.0,9.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.02535169073515,4.990432586778736,4.30406509320417,,,
130.0,73.0,146.0,55.0,2800.0,,,,2003.0,11.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.02535169073515,4.990432586778736,4.30406509320417,,,
130.0,60.0,131.0,55.0,2400.0,,,,2003.0,6.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.02535169073515,4.882801922586371,4.110873864173311,,,
130.0,66.0,131.0,55.0,2667.0,,,,2003.0,6.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.02535169073515,4.882801922586371,4.204692619390966,,,
130.0,68.0,131.0,55.0,2800.0,,,,2003.0,6.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.02535169073515,4.882801922586371,4.23410650459726,,,
130.0,70.0,131.0,55.0,3067.0,,,,2003.0,6.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.02535169073515,4.882801922586371,4.2626798770413155,,,
130.0,66.0,131.0,55.0,2667.0,,,,2003.0,9.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.02535169073515,4.882801922586371,4.204692619390966,,,
130.0,68.0,131.0,55.0,2800.0,,,,2003.0,9.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.02535169073515,4.882801922586371,4.23410650459726,,,
130.0,70.0,131.0,55.0,3067.0,,,,2003.0,9.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.02535169073515,4.882801922586371,4.2626798770413155,,,
130.0,76.0,131.0,55.0,3200.0,,,,2003.0,9.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.02535169073515,4.882801922586371,4.343805421853684,,,
130.0,66.0,131.0,55.0,2400.0,,,,2003.0,5.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.02535169073515,4.882801922586371,4.204692619390966,,,
130.0,69.0,131.0,55.0,2600.0,,,,2003.0,5.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.02535169073515,4.882801922586371,4.248495242049359,,,
130.0,70.0,131.0,55.0,2800.0,,,,2003.0,5.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.02535169073515,4.882801922586371,4.2626798770413155,,,
130.0,82.0,131.0,55.0,3000.0,,,,2003.0,4.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.02535169073515,4.882801922586371,4.418840607796598,,,
130.0,110.0,146.0,55.0,3060.0,,,,2003.0,6.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.02535169073515,4.990432586778736,4.709530201312334,,,
130.0,82.0,131.0,55.0,3200.0,,,,2003.0,6.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.02535169073515,4.882801922586371,4.418840607796598,,,
130.0,92.0,269.0,178.0,3200.0,,,,2003.0,11.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,5.187385805840755,5.598421958998375,4.532599493153256,,,
130.0,35.0,131.0,55.0,2400.0,,,,2003.0,1.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.02535169073515,4.882801922586371,3.58351893845611,,,
130.0,35.0,131.0,55.0,2500.0,,,,2003.0,4.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.02535169073515,4.882801922586371,3.58351893845611,,,
130.0,35.0,131.0,55.0,2600.0,,,,2003.0,6.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.02535169073515,4.882801922586371,3.58351893845611,,,
130.0,24.0,100.0,77.0,1300.0,,,,2003.0,3.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.356708826689592,4.61512051684126,3.2188758248682006,,,
130.0,24.0,100.0,77.0,1400.0,,,,2003.0,3.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.356708826689592,4.61512051684126,3.2188758248682006,,,
130.0,24.0,100.0,77.0,1500.0,,,,2003.0,3.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.356708826689592,4.61512051684126,3.2188758248682006,,,
130.0,24.0,100.0,77.0,1600.0,,,,2003.0,3.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.356708826689592,4.61512051684126,3.2188758248682006,,,
130.0,24.0,100.0,77.0,1700.0,,,,2003.0,6.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.356708826689592,4.61512051684126,3.2188758248682006,,,
130.0,97.0,237.0,286.0,3066.0,,,,2003.0,7.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,5.659482215759621,5.472270673671475,4.584967478670572,,,
130.0,89.0,217.0,55.0,3066.0,,,,2003.0,3.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.02535169073515,5.384495062789089,4.499809670330265,,,
130.0,97.0,237.0,286.0,3066.0,,,,2003.0,7.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,5.659482215759621,5.472270673671475,4.584967478670572,,,
130.0,97.0,237.0,286.0,3200.0,,,,2003.0,10.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,5.659482215759621,5.472270673671475,4.584967478670572,,,
90.0,67.0,84.0,69.0,1800.0,,,,2004.0,10.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.248495242049359,4.442651256490317,4.219507705176107,,,
90.0,67.0,84.0,69.0,2000.0,,,,2004.0,10.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.248495242049359,4.442651256490317,4.219507705176107,,,
130.0,89.0,193.0,106.0,2200.0,,,,2004.0,6.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.499809670330265,,,
130.0,89.0,144.0,69.0,2200.0,,,,2004.0,6.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.248495242049359,4.976733742420574,4.499809670330265,,,
90.0,67.0,84.0,69.0,2200.0,,,,2004.0,10.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.248495242049359,4.442651256490317,4.219507705176107,,,
130.0,89.0,193.0,106.0,2400.0,,,,2004.0,6.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.499809670330265,,,
130.0,89.0,193.0,105.0,2400.0,,,,2004.0,6.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.663439094112067,5.267858159063328,4.499809670330265,,,
130.0,89.0,193.0,106.0,2400.0,,,,2004.0,6.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.499809670330265,,,
130.0,89.0,144.0,69.0,2400.0,,,,2004.0,6.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.248495242049359,4.976733742420574,4.499809670330265,,,
130.0,89.0,193.0,106.0,2400.0,,,,2004.0,10.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.499809670330265,,,
90.0,89.0,115.0,105.0,2400.0,,,,2004.0,10.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.663439094112067,4.7535901911063645,4.499809670330265,,,
130.0,89.0,193.0,105.0,2400.0,,,,2004.0,6.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.663439094112067,5.267858159063328,4.499809670330265,,,
90.0,104.0,115.0,114.0,2600.0,,,,2004.0,10.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.74493212836325,4.7535901911063645,4.653960350157523,,,
130.0,104.0,193.0,105.0,2600.0,,,,2004.0,10.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.663439094112067,5.267858159063328,4.653960350157523,,,
130.0,55.0,101.0,63.0,1917.0,,,,2004.0,11.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,4.624972813284271,4.02535169073515,,,
130.0,55.0,101.0,63.0,2083.0,,,,2004.0,12.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,4.624972813284271,4.02535169073515,,,
130.0,27.0,101.0,63.0,1667.0,,,,2004.0,7.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,4.624972813284271,3.332204510175204,,,
130.0,55.0,101.0,63.0,2133.0,,,,2004.0,7.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,4.624972813284271,4.02535169073515,,,
130.0,72.0,101.0,63.0,2133.0,,,,2004.0,7.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,4.624972813284271,4.290459441148391,,,
130.0,82.0,193.0,106.0,1600.0,,,,2004.0,8.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.418840607796598,,,
130.0,62.0,193.0,106.0,1800.0,,,,2004.0,8.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.143134726391533,,,
130.0,82.0,193.0,106.0,1800.0,,,,2004.0,8.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.418840607796598,,,
130.0,35.0,193.0,106.0,1800.0,,,,2004.0,8.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,3.58351893845611,,,
130.0,62.0,193.0,106.0,1800.0,,,,2004.0,8.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.143134726391533,,,
130.0,35.0,193.0,106.0,2000.0,,,,2004.0,8.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,3.58351893845611,,,
130.0,62.0,193.0,106.0,2000.0,,,,2004.0,8.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.143134726391533,,,
130.0,82.0,193.0,106.0,1400.0,,,,2004.0,5.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.267858159063328,4.418840607796598,,,
90.0,55.0,171.0,106.0,2200.0,,,,2004.0,12.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.147494476813453,4.02535169073515,,,
90.0,85.0,171.0,106.0,1600.0,,,,2004.0,12.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.147494476813453,4.454347296253507,,,
90.0,85.0,171.0,106.0,1800.0,,,,2004.0,12.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.147494476813453,4.454347296253507,,,
90.0,85.0,171.0,106.0,2000.0,,,,2004.0,12.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.147494476813453,4.454347296253507,,,
90.0,85.0,171.0,106.0,2000.0,,,,2004.0,12.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.147494476813453,4.454347296253507,,,
90.0,85.0,171.0,106.0,2200.0,,,,2004.0,12.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.147494476813453,4.454347296253507,,,
90.0,85.0,171.0,106.0,2200.0,,,,2004.0,12.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.147494476813453,4.454347296253507,,,
90.0,85.0,171.0,106.0,2400.0,,,,2004.0,12.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.147494476813453,4.454347296253507,,,
90.0,85.0,171.0,106.0,1600.0,,,,2004.0,12.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.147494476813453,4.454347296253507,,,
90.0,85.0,171.0,106.0,1800.0,,,,2004.0,12.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.147494476813453,4.454347296253507,,,
90.0,85.0,171.0,106.0,2000.0,,,,2004.0,12.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.147494476813453,4.454347296253507,,,
90.0,85.0,171.0,106.0,2000.0,,,,2004.0,12.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.147494476813453,4.454347296253507,,,
90.0,85.0,171.0,106.0,2200.0,,,,2004.0,12.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.147494476813453,4.454347296253507,,,
90.0,85.0,171.0,106.0,2400.0,,,,2004.0,12.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.672828834461906,5.147494476813453,4.454347296253507,,,
130.0,62.0,80.0,37.0,1500.0,,,,2004.0,7.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,3.6375861597263857,4.394449154672439,4.143134726391533,,,
130.0,62.0,80.0,37.0,1500.0,,,,2004.0,8.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,3.6375861597263857,4.394449154672439,4.143134726391533,,,
130.0,62.0,80.0,37.0,1583.0,,,,2004.0,7.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,3.6375861597263857,4.394449154672439,4.143134726391533,,,
130.0,62.0,80.0,37.0,1667.0,,,,2004.0,8.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,3.6375861597263857,4.394449154672439,4.143134726391533,,,
130.0,62.0,80.0,37.0,1667.0,,,,2004.0,7.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,3.6375861597263857,4.394449154672439,4.143134726391533,,,
130.0,62.0,80.0,37.0,1750.0,,,,2004.0,7.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,3.6375861597263857,4.394449154672439,4.143134726391533,,,
130.0,62.0,80.0,37.0,1833.0,,,,2004.0,7.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,3.6375861597263857,4.394449154672439,4.143134726391533,,,
90.0,25.0,171.0,63.0,1600.0,,,,2004.0,7.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,5.147494476813453,3.258096538021482,,,
90.0,62.0,171.0,63.0,1600.0,,,,2004.0,7.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,5.147494476813453,4.143134726391533,,,
90.0,62.0,84.0,63.0,1600.0,,,,2004.0,8.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,4.442651256490317,4.143134726391533,,,
90.0,62.0,171.0,63.0,1600.0,,,,2004.0,7.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,5.147494476813453,4.143134726391533,,,
130.0,62.0,80.0,37.0,1992.0,,,,2004.0,8.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,3.6375861597263857,4.394449154672439,4.143134726391533,,,
130.0,62.0,80.0,37.0,1992.0,,,,2004.0,7.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,3.6375861597263857,4.394449154672439,4.143134726391533,,,
90.0,62.0,84.0,63.0,1600.0,,,,2004.0,8.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,4.442651256490317,4.143134726391533,,,
90.0,25.0,171.0,63.0,1600.0,,,,2004.0,7.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,5.147494476813453,3.258096538021482,,,
90.0,62.0,171.0,63.0,1800.0,,,,2004.0,7.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,5.147494476813453,4.143134726391533,,,
90.0,25.0,171.0,63.0,1800.0,,,,2004.0,11.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,5.147494476813453,3.258096538021482,,,
130.0,62.0,101.0,63.0,2000.0,,,,2004.0,9.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,4.624972813284271,4.143134726391533,,,
130.0,62.0,144.0,63.0,1800.0,,,,2004.0,7.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.1588830833596715,4.976733742420574,4.143134726391533,,,
90.0,73.0,109.0,125.0,2533.0,,,,2004.0,6.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.836281906951478,4.700480365792417,4.30406509320417,,,
