Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (GHz),Foundry,Vendor,FP16 GFLOPS,FP32 GFLOPS,FP64 GFLOPS,Release Year,Release Month
CPU,2014-09-08,22.0,135.0,356.0,2600.0,3200.0,Intel,Intel,,,,2014.0,9.0
CPU,2014-09-08,22.0,120.0,356.0,2600.0,2300.0,Intel,Intel,,,,2014.0,9.0
CPU,2014-09-08,22.0,105.0,356.0,2600.0,2400.0,Intel,Intel,,,,2014.0,9.0
CPU,2014-09-08,22.0,110.0,356.0,2600.0,1800.0,Intel,Intel,,,,2014.0,9.0
CPU,2014-09-08,22.0,120.0,356.0,2600.0,2500.0,Intel,Intel,,,,2014.0,9.0
CPU,2014-09-08,22.0,120.0,356.0,2600.0,2000.0,Intel,Intel,,,,2014.0,9.0
CPU,2014-09-08,22.0,120.0,356.0,2600.0,2600.0,Intel,Intel,,,,2014.0,9.0
CPU,2014-09-08,22.0,120.0,356.0,2600.0,2000.0,Intel,Intel,,,,2014.0,9.0
CPU,2014-09-08,22.0,160.0,356.0,2600.0,3100.0,Intel,Intel,,,,2014.0,9.0
CPU,2014-09-08,22.0,135.0,356.0,2600.0,2600.0,Intel,Intel,,,,2014.0,9.0
CPU,2014-09-08,22.0,165.0,356.0,2600.0,3000.0,Intel,Intel,,,,2014.0,9.0
CPU,,22.0,160.0,356.0,2600.0,2800.0,Intel,Intel,,,,,
CPU,2014-09-08,22.0,120.0,356.0,2600.0,2300.0,Intel,Intel,,,,2014.0,9.0
CPU,2014-09-08,22.0,145.0,622.0,5690.0,2300.0,Intel,Intel,,,,2014.0,9.0
CPU,2014-09-08,22.0,145.0,356.0,2600.0,2600.0,Intel,Intel,,,,2014.0,9.0
CPU,2014-09-08,22.0,135.0,356.0,2600.0,2300.0,Intel,Intel,,,,2014.0,9.0
CPU,2014-11-18,22.0,165.0,356.0,2600.0,2800.0,Intel,Intel,,,,2014.0,11.0
CPU,2014-09-08,22.0,145.0,356.0,2600.0,2300.0,Intel,Intel,,,,2014.0,9.0
CPU,2015-05-28,28.0,95.0,245.0,2411.0,3900.0,GlobalFoundries,AMD,,,,2015.0,5.0
CPU,2015-07-20,28.0,95.0,245.0,2411.0,3600.0,GlobalFoundries,AMD,,,,2015.0,7.0
CPU,,28.0,65.0,245.0,2411.0,3200.0,GlobalFoundries,AMD,,,,,
CPU,,28.0,95.0,245.0,2411.0,3900.0,GlobalFoundries,AMD,,,,,
CPU,,28.0,95.0,245.0,2411.0,4000.0,GlobalFoundries,AMD,,,,,
CPU,2015-12-15,32.0,125.0,315.0,1200.0,3600.0,Unknown,AMD,,,,2015.0,12.0
CPU,2015-09-29,28.0,95.0,245.0,2411.0,3600.0,GlobalFoundries,AMD,,,,2015.0,9.0
CPU,2015-09-29,28.0,95.0,245.0,2411.0,3900.0,GlobalFoundries,AMD,,,,2015.0,9.0
CPU,2015-09-29,28.0,65.0,245.0,2411.0,3500.0,GlobalFoundries,AMD,,,,2015.0,9.0
CPU,2015-09-29,28.0,65.0,245.0,2411.0,3500.0,GlobalFoundries,AMD,,,,2015.0,9.0
CPU,2015-09-29,28.0,65.0,245.0,2411.0,3200.0,GlobalFoundries,AMD,,,,2015.0,9.0
CPU,2015-03-02,28.0,2.0,171.0,731.0,1200.0,TSMC,Intel,,,,2015.0,3.0
CPU,2015-03-01,14.0,15.0,82.0,1300.0,1500.0,Intel,Intel,,,,2015.0,3.0
CPU,2015-03-01,14.0,15.0,82.0,1300.0,1700.0,Intel,Intel,,,,2015.0,3.0
CPU,2015-09-01,14.0,51.0,150.0,1400.0,2800.0,Intel,Intel,,,,2015.0,9.0
CPU,2015-09-01,14.0,51.0,150.0,1400.0,2900.0,Intel,Intel,,,,2015.0,9.0
CPU,2015-03-01,14.0,15.0,82.0,1300.0,2000.0,Intel,Intel,,,,2015.0,3.0
CPU,2015-09-01,14.0,51.0,150.0,1400.0,3700.0,Intel,Intel,,,,2015.0,9.0
CPU,2015-09-01,14.0,51.0,150.0,1400.0,3800.0,Intel,Intel,,,,2015.0,9.0
CPU,2015-09-01,14.0,51.0,150.0,1400.0,3900.0,Intel,Intel,,,,2015.0,9.0
CPU,2015-05-15,14.0,65.0,182.0,731.0,2800.0,Intel,Intel,,,,2015.0,5.0
CPU,2015-05-15,14.0,65.0,182.0,731.0,3100.0,Intel,Intel,,,,2015.0,5.0
CPU,2015-05-15,14.0,65.0,182.0,731.0,3100.0,Intel,Intel,,,,2015.0,5.0
CPU,2015-07-02,14.0,65.0,177.0,731.0,2700.0,Intel,Intel,,,,2015.0,7.0
CPU,2015-07-02,14.0,65.0,177.0,731.0,3200.0,Intel,Intel,,,,2015.0,7.0
CPU,2015-07-01,14.0,35.0,177.0,731.0,3300.0,Intel,Intel,,,,2015.0,7.0
CPU,2015-07-02,14.0,95.0,171.0,731.0,3500.0,Intel,Intel,,,,2015.0,7.0
CPU,2015-07-02,14.0,35.0,177.0,731.0,2700.0,Intel,Intel,,,,2015.0,7.0
CPU,2015-06-02,14.0,47.0,182.0,731.0,2700.0,Intel,Intel,,,,2015.0,6.0
CPU,2015-06-02,14.0,47.0,182.0,731.0,2500.0,Intel,Intel,,,,2015.0,6.0
CPU,2015-05-15,14.0,65.0,182.0,731.0,3300.0,Intel,Intel,,,,2015.0,5.0
CPU,2015-05-15,14.0,65.0,182.0,731.0,3300.0,Intel,Intel,,,,2015.0,5.0
CPU,2015-06-02,14.0,47.0,182.0,731.0,2700.0,Intel,Intel,,,,2015.0,6.0
CPU,2015-06-02,14.0,47.0,182.0,731.0,2900.0,Intel,Intel,,,,2015.0,6.0
CPU,2015-07-01,14.0,65.0,171.0,731.0,3400.0,Intel,Intel,,,,2015.0,7.0
CPU,2015-08-01,14.0,95.0,171.0,731.0,4000.0,Intel,Intel,,,,2015.0,8.0
CPU,2015-09-01,14.0,35.0,171.0,731.0,2800.0,Intel,Intel,,,,2015.0,9.0
CPU,2015-09-01,14.0,35.0,171.0,731.0,2400.0,Intel,Intel,,,,2015.0,9.0
CPU,2015-03-01,14.0,15.0,82.0,1300.0,1900.0,Intel,Intel,,,,2015.0,3.0
CPU,2015-09-01,14.0,51.0,150.0,1400.0,3300.0,Intel,Intel,,,,2015.0,9.0
CPU,2015-09-01,14.0,51.0,150.0,1400.0,3500.0,Intel,Intel,,,,2015.0,9.0
CPU,2015-09-01,14.0,51.0,150.0,1400.0,3600.0,Intel,Intel,,,,2015.0,9.0
CPU,2015-03-09,14.0,35.0,246.0,3200.0,2200.0,Intel,Intel,,,,2015.0,3.0
CPU,2015-03-09,14.0,45.0,246.0,3200.0,2200.0,Intel,Intel,,,,2015.0,3.0
CPU,2015-11-01,14.0,45.0,246.0,3200.0,2400.0,Intel,Intel,,,,2015.0,11.0
CPU,2015-11-01,14.0,35.0,246.0,3200.0,2200.0,Intel,Intel,,,,2015.0,11.0
CPU,2015-11-01,14.0,35.0,246.0,3200.0,1900.0,Intel,Intel,,,,2015.0,11.0
CPU,2015-11-01,14.0,35.0,246.0,3200.0,2200.0,Intel,Intel,,,,2015.0,11.0
CPU,2015-11-01,14.0,35.0,246.0,3200.0,1700.0,Intel,Intel,,,,2015.0,11.0
CPU,2015-03-09,14.0,45.0,246.0,3200.0,2000.0,Intel,Intel,,,,2015.0,3.0
CPU,2015-11-01,14.0,45.0,246.0,3200.0,2100.0,Intel,Intel,,,,2015.0,11.0
CPU,2015-11-01,14.0,45.0,246.0,3200.0,2000.0,Intel,Intel,,,,2015.0,11.0
CPU,2015-10-19,14.0,80.0,122.0,1750.0,3000.0,Intel,Intel,,,,2015.0,10.0
CPU,2015-10-19,14.0,80.0,122.0,1750.0,3300.0,Intel,Intel,,,,2015.0,10.0
CPU,2015-10-19,14.0,80.0,122.0,1750.0,3400.0,Intel,Intel,,,,2015.0,10.0
CPU,2015-10-19,14.0,25.0,122.0,1750.0,2000.0,Intel,Intel,,,,2015.0,10.0
CPU,2015-10-19,14.0,80.0,122.0,1750.0,3500.0,Intel,Intel,,,,2015.0,10.0
CPU,2015-10-19,14.0,25.0,122.0,1750.0,2100.0,Intel,Intel,,,,2015.0,10.0
CPU,2015-10-19,14.0,80.0,122.0,1750.0,3500.0,Intel,Intel,,,,2015.0,10.0
CPU,2015-06-02,14.0,47.0,182.0,731.0,1800.0,Intel,Intel,,,,2015.0,6.0
CPU,2015-10-19,14.0,45.0,122.0,1750.0,2900.0,Intel,Intel,,,,2015.0,10.0
CPU,2015-06-02,14.0,35.0,182.0,731.0,2300.0,Intel,Intel,,,,2015.0,6.0
CPU,2015-10-19,14.0,35.0,122.0,1750.0,2400.0,Intel,Intel,,,,2015.0,10.0
CPU,2015-10-19,14.0,80.0,122.0,1750.0,3600.0,Intel,Intel,,,,2015.0,10.0
CPU,2015-06-02,14.0,45.0,182.0,731.0,3000.0,Intel,Intel,,,,2015.0,6.0
CPU,2015-10-19,14.0,80.0,122.0,1750.0,3600.0,Intel,Intel,,,,2015.0,10.0
CPU,2015-06-02,14.0,47.0,182.0,731.0,2000.0,Intel,Intel,,,,2015.0,6.0
CPU,2015-10-19,14.0,80.0,122.0,1750.0,3700.0,Intel,Intel,,,,2015.0,10.0
CPU,2015-06-02,14.0,47.0,182.0,731.0,2900.0,Intel,Intel,,,,2015.0,6.0
CPU,2015-06-02,14.0,47.0,182.0,731.0,2900.0,Intel,Intel,,,,2015.0,6.0
CPU,2015-06-02,14.0,95.0,182.0,731.0,3500.0,Intel,Intel,,,,2015.0,6.0
CPU,2015-06-02,14.0,65.0,160.0,1400.0,3400.0,Intel,Intel,,,,2015.0,6.0
CPU,2015-10-27,14.0,25.0,122.0,2300.0,2000.0,Intel,Intel,,,,2015.0,10.0
CPU,2015-10-27,14.0,45.0,122.0,2300.0,2800.0,Intel,Intel,,,,2015.0,10.0
CPU,2015-10-27,14.0,45.0,122.0,2300.0,2900.0,Intel,Intel,,,,2015.0,10.0
CPU,,22.0,120.0,356.0,2600.0,2400.0,Intel,Intel,,,,,
CPU,,22.0,120.0,356.0,2600.0,2500.0,Intel,Intel,,,,,
CPU,2015-06-01,22.0,105.0,356.0,2600.0,1700.0,Intel,Intel,,,,2015.0,6.0
CPU,2015-06-01,22.0,105.0,356.0,2600.0,2000.0,Intel,Intel,,,,2015.0,6.0
CPU,2015-06-01,22.0,135.0,356.0,2600.0,2600.0,Intel,Intel,,,,2015.0,6.0
CPU,2015-06-01,22.0,105.0,356.0,2600.0,1900.0,Intel,Intel,,,,2015.0,6.0
CPU,2015-06-01,22.0,105.0,356.0,2600.0,1700.0,Intel,Intel,,,,2015.0,6.0
CPU,2015-06-01,22.0,105.0,356.0,2600.0,2100.0,Intel,Intel,,,,2015.0,6.0
CPU,2015-06-01,22.0,135.0,356.0,2600.0,2900.0,Intel,Intel,,,,2015.0,6.0
CPU,2015-06-01,22.0,120.0,356.0,2600.0,2100.0,Intel,Intel,,,,2015.0,6.0
CPU,2015-06-01,22.0,135.0,356.0,2600.0,2000.0,Intel,Intel,,,,2015.0,6.0
CPU,2015-06-01,22.0,135.0,356.0,2600.0,2100.0,Intel,Intel,,,,2015.0,6.0
CPU,2015-06-01,22.0,115.0,356.0,2600.0,2000.0,Intel,Intel,,,,2015.0,6.0
CPU,2015-06-01,22.0,115.0,622.0,5960.0,1900.0,Intel,Intel,,,,2015.0,6.0
CPU,2015-06-01,22.0,115.0,160.0,1400.0,2100.0,Intel,Intel,,,,2015.0,6.0
CPU,2015-06-01,22.0,115.0,160.0,1400.0,2200.0,Intel,Intel,,,,2015.0,6.0
CPU,2015-06-01,22.0,140.0,160.0,1400.0,2200.0,Intel,Intel,,,,2015.0,6.0
CPU,2015-06-01,22.0,165.0,160.0,1400.0,2500.0,Intel,Intel,,,,2015.0,6.0
CPU,2015-06-01,22.0,140.0,160.0,1400.0,2100.0,Intel,Intel,,,,2015.0,6.0
CPU,2015-06-01,22.0,150.0,160.0,1400.0,2300.0,Intel,Intel,,,,2015.0,6.0
CPU,2015-06-01,22.0,115.0,160.0,1400.0,2000.0,Intel,Intel,,,,2015.0,6.0
CPU,2015-06-01,22.0,165.0,160.0,1400.0,2500.0,Intel,Intel,,,,2015.0,6.0
CPU,2015-06-01,22.0,165.0,160.0,1400.0,2800.0,Intel,Intel,,,,2015.0,6.0
CPU,2015-06-01,22.0,140.0,160.0,1400.0,3200.0,Intel,Intel,,,,2015.0,6.0
CPU,,28.0,18.0,46.0,731.0,1333.0,TSMC,VIA,,,,,
CPU,,28.0,18.0,46.0,731.0,2000.0,TSMC,VIA,,,,,
CPU,2016-02-02,28.0,65.0,245.0,2411.0,3600.0,GlobalFoundries,AMD,,,,2016.0,2.0
CPU,2016-01-11,28.0,95.0,245.0,2411.0,4000.0,GlobalFoundries,AMD,,,,2016.0,1.0
CPU,2016-02-02,28.0,65.0,245.0,2411.0,3700.0,GlobalFoundries,AMD,,,,2016.0,2.0
CPU,2016-09-05,28.0,65.0,250.0,3100.0,3500.0,GlobalFoundries,AMD,,,,2016.0,9.0
CPU,2016-09-05,28.0,35.0,250.0,3100.0,3000.0,Unknown,AMD,,,,2016.0,9.0
CPU,2016-05-31,28.0,10.0,124.0,1200.0,2400.0,Unknown,AMD,,,,2016.0,5.0
CPU,2016-05-31,28.0,25.0,124.0,1200.0,2900.0,Unknown,AMD,,,,2016.0,5.0
CPU,2016-05-31,28.0,15.0,124.0,1200.0,3000.0,Unknown,AMD,,,,2016.0,5.0
CPU,2016-05-31,28.0,15.0,124.0,1200.0,3100.0,Unknown,AMD,,,,2016.0,5.0
CPU,2016-02-02,28.0,65.0,250.0,3100.0,3500.0,GlobalFoundries,AMD,,,,2016.0,2.0
CPU,2016-01-14,28.0,25.0,182.0,731.0,1700.0,GlobalFoundries,AMD,,,,2016.0,1.0
CPU,2016-01-14,28.0,32.0,182.0,731.0,1700.0,GlobalFoundries,AMD,,,,2016.0,1.0
CPU,2016-01-14,28.0,32.0,182.0,731.0,2000.0,GlobalFoundries,AMD,,,,2016.0,1.0
CPU,2016-09-01,28.0,25.0,171.0,731.0,2400.0,Unknown,AMD,,,,2016.0,9.0
CPU,,28.0,65.0,250.0,3100.0,3500.0,GlobalFoundries,AMD,,,,,
CPU,,28.0,35.0,250.0,3100.0,2800.0,GlobalFoundries,AMD,,,,,
CPU,2016-10-03,28.0,35.0,250.0,3100.0,3000.0,GlobalFoundries,AMD,,,,2016.0,10.0
CPU,,28.0,65.0,250.0,3100.0,3700.0,GlobalFoundries,AMD,,,,,
CPU,,28.0,35.0,250.0,3100.0,2900.0,GlobalFoundries,AMD,,,,,
CPU,2016-10-03,28.0,65.0,250.0,3100.0,3800.0,GlobalFoundries,AMD,,,,2016.0,10.0
CPU,2016-10-03,28.0,65.0,250.0,3100.0,3500.0,GlobalFoundries,AMD,,,,2016.0,10.0
CPU,2016-10-03,28.0,35.0,250.0,3100.0,3000.0,GlobalFoundries,AMD,,,,2016.0,10.0
CPU,2016-10-03,28.0,65.0,250.0,3100.0,3100.0,GlobalFoundries,AMD,,,,2016.0,10.0
CPU,2016-01-24,14.0,45.0,171.0,2300.0,2300.0,Intel,Intel,,,,2016.0,1.0
CPU,2016-05-31,14.0,140.0,246.0,3400.0,3400.0,Intel,Intel,,,,2016.0,5.0
CPU,2016-05-31,14.0,140.0,246.0,3400.0,3600.0,Intel,Intel,,,,2016.0,5.0
CPU,2016-05-31,14.0,140.0,246.0,3400.0,3200.0,Intel,Intel,,,,2016.0,5.0
CPU,2016-05-31,14.0,140.0,246.0,3400.0,3000.0,Intel,Intel,,,,2016.0,5.0
CPU,2016-02-24,14.0,45.0,246.0,3200.0,1500.0,Intel,Intel,,,,2016.0,2.0
CPU,2016-02-24,14.0,65.0,246.0,3200.0,2100.0,Intel,Intel,,,,2016.0,2.0
CPU,2016-02-24,14.0,45.0,246.0,3200.0,1300.0,Intel,Intel,,,,2016.0,2.0
CPU,2016-02-24,14.0,45.0,246.0,3200.0,1300.0,Intel,Intel,,,,2016.0,2.0
CPU,2016-02-24,14.0,65.0,246.0,3200.0,1800.0,Intel,Intel,,,,2016.0,2.0
CPU,2016-02-24,14.0,65.0,246.0,3200.0,1700.0,Intel,Intel,,,,2016.0,2.0
CPU,2016-01-24,14.0,45.0,171.0,2300.0,2800.0,Intel,Intel,,,,2016.0,1.0
CPU,2016-01-24,14.0,45.0,171.0,2300.0,2900.0,Intel,Intel,,,,2016.0,1.0
CPU,2016-05-31,14.0,45.0,171.0,2300.0,1900.0,Intel,Intel,,,,2016.0,5.0
CPU,2016-05-31,14.0,35.0,171.0,2300.0,2500.0,Intel,Intel,,,,2016.0,5.0
CPU,2016-01-24,14.0,45.0,171.0,2300.0,3000.0,Intel,Intel,,,,2016.0,1.0
CPU,2016-05-31,14.0,45.0,171.0,2300.0,2000.0,Intel,Intel,,,,2016.0,5.0
CPU,2016-05-31,14.0,65.0,171.0,2300.0,3500.0,Intel,Intel,,,,2016.0,5.0
CPU,2016-05-31,14.0,45.0,171.0,2300.0,3000.0,Intel,Intel,,,,2016.0,5.0
CPU,2016-06-20,14.0,140.0,246.0,3400.0,3500.0,Intel,Intel,,,,2016.0,6.0
CPU,2016-06-20,14.0,140.0,246.0,3400.0,3700.0,Intel,Intel,,,,2016.0,6.0
CPU,2016-06-20,14.0,140.0,246.0,3400.0,3600.0,Intel,Intel,,,,2016.0,6.0
CPU,2016-06-20,14.0,140.0,246.0,3400.0,3200.0,Intel,Intel,,,,2016.0,6.0
CPU,2016-06-20,14.0,140.0,246.0,3400.0,3400.0,Intel,Intel,,,,2016.0,6.0
CPU,2016-10-25,14.0,145.0,456.0,7200.0,2400.0,Intel,Intel,,,,2016.0,10.0
CPU,2016-06-20,14.0,215.0,171.0,8000.0,1300.0,Intel,Intel,,,,2016.0,6.0
CPU,2016-06-20,14.0,230.0,171.0,8000.0,1300.0,Intel,Intel,,,,2016.0,6.0
CPU,2016-06-20,14.0,215.0,171.0,8000.0,1300.0,Intel,Intel,,,,2016.0,6.0
CPU,2016-06-20,14.0,230.0,171.0,8000.0,1300.0,Intel,Intel,,,,2016.0,6.0
CPU,2016-06-20,14.0,215.0,171.0,8000.0,1400.0,Intel,Intel,,,,2016.0,6.0
CPU,2016-06-20,14.0,230.0,171.0,8000.0,1400.0,Intel,Intel,,,,2016.0,6.0
CPU,2016-06-20,14.0,245.0,171.0,8000.0,1500.0,Intel,Intel,,,,2016.0,6.0
CPU,2016-06-20,14.0,260.0,171.0,8000.0,1500.0,Intel,Intel,,,,2016.0,6.0
CPU,2017-07-27,28.0,65.0,250.0,3100.0,3500.0,GlobalFoundries,AMD,,,,2017.0,7.0
CPU,2017-07-27,28.0,35.0,250.0,3100.0,3000.0,GlobalFoundries,AMD,,,,2017.0,7.0
CPU,2017-07-27,28.0,65.0,250.0,3100.0,3800.0,GlobalFoundries,AMD,,,,2017.0,7.0
CPU,2017-07-27,28.0,35.0,250.0,3100.0,3100.0,GlobalFoundries,AMD,,,,2017.0,7.0
CPU,2017-07-27,28.0,65.0,250.0,3100.0,3800.0,GlobalFoundries,AMD,,,,2017.0,7.0
CPU,2017-07-27,28.0,65.0,250.0,3100.0,3100.0,GlobalFoundries,AMD,,,,2017.0,7.0
CPU,2017-07-27,28.0,65.0,250.0,3100.0,3200.0,GlobalFoundries,AMD,,,,2017.0,7.0
CPU,2017-07-27,28.0,65.0,250.0,3100.0,3500.0,GlobalFoundries,AMD,,,,2017.0,7.0
CPU,2017-07-27,28.0,65.0,250.0,3100.0,3800.0,GlobalFoundries,AMD,,,,2017.0,7.0
CPU,2017-06-29,14.0,120.0,213.0,4800.0,2100.0,GlobalFoundries,AMD,,,,2017.0,6.0
CPU,2017-06-29,14.0,170.0,213.0,4800.0,2100.0,GlobalFoundries,AMD,,,,2017.0,6.0
CPU,2017-06-29,14.0,170.0,213.0,4800.0,2200.0,GlobalFoundries,AMD,,,,2017.0,6.0
CPU,2017-06-29,14.0,170.0,213.0,4800.0,2400.0,GlobalFoundries,AMD,,,,2017.0,6.0
CPU,2017-06-29,14.0,170.0,213.0,4800.0,2400.0,GlobalFoundries,AMD,,,,2017.0,6.0
CPU,2017-06-29,14.0,170.0,213.0,4800.0,2000.0,GlobalFoundries,AMD,,,,2017.0,6.0
CPU,2017-06-29,14.0,170.0,213.0,4800.0,2000.0,GlobalFoundries,AMD,,,,2017.0,6.0
CPU,2017-06-29,14.0,180.0,213.0,4800.0,2300.0,GlobalFoundries,AMD,,,,2017.0,6.0
CPU,2017-06-29,14.0,170.0,213.0,4800.0,2000.0,GlobalFoundries,AMD,,,,2017.0,6.0
CPU,2017-06-29,14.0,180.0,213.0,4800.0,2000.0,GlobalFoundries,AMD,,,,2017.0,6.0
CPU,2017-06-29,14.0,180.0,213.0,4800.0,2000.0,GlobalFoundries,AMD,,,,2017.0,6.0
CPU,2017-06-29,14.0,180.0,213.0,4800.0,2200.0,GlobalFoundries,AMD,,,,2017.0,6.0
CPU,2017-06-10,28.0,15.0,250.0,3100.0,1600.0,GlobalFoundries,AMD,,,,2017.0,6.0
CPU,2017-07-27,28.0,65.0,250.0,3100.0,3500.0,GlobalFoundries,AMD,,,,2017.0,7.0
CPU,2017-07-27,28.0,35.0,250.0,3100.0,3100.0,GlobalFoundries,AMD,,,,2017.0,7.0
CPU,2017-07-27,14.0,65.0,213.0,4800.0,3100.0,GlobalFoundries,AMD,,,,2017.0,7.0
CPU,2017-07-27,14.0,65.0,213.0,4800.0,3400.0,GlobalFoundries,AMD,,,,2017.0,7.0
CPU,2017-06-29,14.0,65.0,213.0,4800.0,3100.0,GlobalFoundries,AMD,,,,2017.0,6.0
CPU,2017-06-29,14.0,65.0,213.0,4800.0,3500.0,GlobalFoundries,AMD,,,,2017.0,6.0
CPU,2017-04-11,14.0,65.0,213.0,4800.0,3200.0,GlobalFoundries,AMD,,,,2017.0,4.0
CPU,2017-04-11,14.0,65.0,213.0,4800.0,3500.0,GlobalFoundries,AMD,,,,2017.0,4.0
CPU,2017-04-11,14.0,65.0,213.0,4800.0,3200.0,GlobalFoundries,AMD,,,,2017.0,4.0
CPU,2017-04-11,14.0,95.0,213.0,4800.0,3600.0,GlobalFoundries,AMD,,,,2017.0,4.0
CPU,2017-10-26,14.0,15.0,246.0,731.0,2000.0,GlobalFoundries,AMD,,,,2017.0,10.0
CPU,2017-06-29,14.0,65.0,192.0,4800.0,3500.0,GlobalFoundries,AMD,,,,2017.0,6.0
CPU,2017-06-29,14.0,65.0,192.0,4800.0,3200.0,GlobalFoundries,AMD,,,,2017.0,6.0
CPU,2017-03-02,14.0,65.0,213.0,4800.0,3000.0,GlobalFoundries,AMD,,,,2017.0,3.0
CPU,2017-03-02,14.0,95.0,213.0,4800.0,3400.0,GlobalFoundries,AMD,,,,2017.0,3.0
CPU,2017-03-02,14.0,95.0,213.0,4800.0,3600.0,GlobalFoundries,AMD,,,,2017.0,3.0
CPU,2017-10-26,14.0,15.0,246.0,731.0,2200.0,GlobalFoundries,AMD,,,,2017.0,10.0
CPU,2017-06-29,14.0,65.0,213.0,4800.0,3000.0,GlobalFoundries,AMD,,,,2017.0,6.0
CPU,2017-06-29,14.0,95.0,213.0,4800.0,3400.0,GlobalFoundries,AMD,,,,2017.0,6.0
CPU,2017-10-26,14.0,15.0,246.0,731.0,2200.0,GlobalFoundries,AMD,,,,2017.0,10.0
CPU,,14.0,125.0,171.0,9600.0,3100.0,GlobalFoundries,AMD,,,,,
CPU,2017-08-31,14.0,180.0,171.0,9600.0,3800.0,GlobalFoundries,AMD,,,,2017.0,8.0
CPU,,14.0,140.0,171.0,9600.0,3200.0,GlobalFoundries,AMD,,,,,
CPU,2017-08-10,14.0,180.0,171.0,9600.0,3500.0,GlobalFoundries,AMD,,,,2017.0,8.0
CPU,,14.0,180.0,213.0,9600.0,3200.0,GlobalFoundries,AMD,,,,,
CPU,,14.0,180.0,171.0,9600.0,3500.0,GlobalFoundries,AMD,,,,,
CPU,,14.0,180.0,171.0,9600.0,3200.0,GlobalFoundries,AMD,,,,,
CPU,2017-08-10,14.0,180.0,171.0,9600.0,3400.0,GlobalFoundries,AMD,,,,2017.0,8.0
CPU,2017-12-11,14.0,10.0,93.0,731.0,2000.0,Intel,Intel,,,,2017.0,12.0
CPU,2017-12-11,14.0,10.0,93.0,731.0,1500.0,Intel,Intel,,,,2017.0,12.0
CPU,2017-07-17,14.0,51.0,171.0,731.0,4000.0,Intel,Intel,,,,2017.0,7.0
CPU,2017-07-17,14.0,35.0,171.0,731.0,3600.0,Intel,Intel,,,,2017.0,7.0
CPU,2017-07-17,14.0,35.0,171.0,731.0,3600.0,Intel,Intel,,,,2017.0,7.0
CPU,2017-07-17,14.0,51.0,171.0,731.0,4200.0,Intel,Intel,,,,2017.0,7.0
CPU,2017-10-03,14.0,112.0,171.0,731.0,4300.0,Intel,Intel,,,,2017.0,10.0
CPU,2017-10-05,14.0,65.0,126.0,731.0,3600.0,Intel,Intel,,,,2017.0,10.0
CPU,2017-10-05,14.0,91.0,126.0,731.0,4000.0,Intel,Intel,,,,2017.0,10.0
CPU,2017-06-26,14.0,112.0,171.0,731.0,3900.0,Intel,Intel,,,,2017.0,6.0
CPU,2017-08-21,14.0,15.0,123.0,731.0,1600.0,Intel,Intel,,,,2017.0,8.0
CPU,2017-08-21,14.0,15.0,123.0,731.0,1700.0,Intel,Intel,,,,2017.0,8.0
CPU,2017-10-05,14.0,65.0,171.0,731.0,2800.0,Intel,Intel,,,,2017.0,10.0
CPU,2017-10-05,14.0,95.0,171.0,731.0,3600.0,Intel,Intel,,,,2017.0,10.0
CPU,2017-01-03,14.0,45.0,126.0,731.0,2800.0,Intel,Intel,,,,2017.0,1.0
CPU,2017-06-26,14.0,112.0,171.0,731.0,4300.0,Intel,Intel,,,,2017.0,6.0
CPU,2017-06-26,14.0,140.0,171.0,731.0,3500.0,Intel,Intel,,,,2017.0,6.0
CPU,2017-06-26,14.0,140.0,171.0,731.0,3600.0,Intel,Intel,,,,2017.0,6.0
CPU,2017-08-21,14.0,15.0,123.0,731.0,1800.0,Intel,Intel,,,,2017.0,8.0
CPU,2017-08-21,14.0,15.0,123.0,731.0,1900.0,Intel,Intel,,,,2017.0,8.0
CPU,2017-10-05,14.0,95.0,154.0,731.0,3700.0,Intel,Intel,,,,2017.0,10.0
CPU,2017-06-26,14.0,140.0,171.0,731.0,3300.0,Intel,Intel,,,,2017.0,6.0
CPU,2017-09-10,14.0,140.0,171.0,731.0,2900.0,Intel,Intel,,,,2017.0,9.0
CPU,2017-09-01,14.0,165.0,171.0,731.0,3100.0,Intel,Intel,,,,2017.0,9.0
CPU,2017-09-01,14.0,165.0,171.0,731.0,2800.0,Intel,Intel,,,,2017.0,9.0
CPU,2017-09-01,14.0,165.0,171.0,731.0,2600.0,Intel,Intel,,,,2017.0,9.0
CPU,2017-12-11,14.0,10.0,93.0,731.0,1500.0,Intel,Intel,,,,2017.0,12.0
CPU,2017-12-11,14.0,6.0,93.0,731.0,1100.0,Intel,Intel,,,,2017.0,12.0
CPU,2017-07-11,14.0,85.0,171.0,8000.0,2100.0,Intel,Intel,,,,2017.0,7.0
CPU,2017-08-01,14.0,79.0,160.0,1400.0,4100.0,Intel,Intel,,,,2017.0,8.0
CPU,2017-07-11,14.0,200.0,171.0,8000.0,3000.0,Intel,Intel,,,,2017.0,7.0
CPU,2017-12-01,14.0,250.0,171.0,8000.0,1300.0,Intel,Intel,,,,2017.0,12.0
CPU,2017-12-01,14.0,250.0,171.0,8000.0,1300.0,Intel,Intel,,,,2017.0,12.0
CPU,2017-12-01,14.0,320.0,171.0,8000.0,1500.0,Intel,Intel,,,,2017.0,12.0
CPU,2017-07-11,14.0,205.0,171.0,8000.0,2500.0,Intel,Intel,,,,2017.0,7.0
